Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;24 mF;50.0;35.0;15.6 x 35.56 (C);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;1.1 mF;125.0;100.0;8.89 x 35.56 (A);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;36 mF;25.0;45.0;15.60 x 35.56 (B);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;9 mF;80.0;40.0;15.6 x 35.56 (C);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;4 mF;63.0;100.0;8.89 x 35.56 (A);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;2.2 mF;125.0;85.0;15.60 x 35.56 (B);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;72 mF;25.0;35.0;15.6 x 35.56 (C);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;8 mF;63.0;55.0;15.60 x 35.56 (B);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;3.3 mF;125.0;75.0;15.6 x 35.56 (C);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;54 mF;25.0;35.0;15.6 x 35.56 (C);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;1.9 mF;100.0;85.0;8.89 x 35.56 (A);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;24 mF;25.0;60.0;8.89 x 35.56 (A);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;12 mF;63.0;35.0;15.6 x 35.56 (C);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;8 mF;50.0;75.0;8.89 x 35.56 (A);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;3.8 mF;100.0;65.0;15.60 x 35.56 (B);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;18 mF;25.0;60.0;8.89 x 35.56 (A);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;3 mF;80.0;100.0;8.89 x 35.56 (A);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;16 mF;50.0;45.0;15.60 x 35.56 (B);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;5.7 mF;100.0;50.0;15.6 x 35.56 (C);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;48 mF;25.0;45.0;15.60 x 35.56 (B);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
DLA 10011;Enlarge;Tantalum, Wet;Through Hole;Radial;6 mF;80.0;65.0;15.60 x 35.56 (B);image/capacitors\40141.png;Datasheet\capacitors\DLA 10011\DLA 10011.pdf;
