Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
T73;Enlarge;"1/4"" Square Single-Turn Cermet Sealed Trimmer";Through-hole;Single turn;10;2 M;image/trimmers/51016.png;Datasheet/trimmers/T73\T73.pdf;Datasheet\/trimmers/T73\T73.zip
