Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
TS4;Enlarge;Cermet Trimmers, Surface Mount, 4.0 mm Square, Single Turn, Industrial Grade;Surface-mount;Single turn;10;2 M;image/trimmers/51053.png;Datasheet\/trimmers/TS4\TS4.pdf;Datasheet\/trimmers/TS4\TS4.zip
