Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
TB030090BH50038BF1;Enlarge;10000.0;50.0;R7;;;Individual;image\capacitors\22094.png;Datasheet\capacitors\TB030090BH50038BF1\TB030090BH50038BF1.pdf;
