Part Number;Product Image;Device Type;Package Type;Package Form;Package Dimensions L x W x H(mm);Peak Wavelength λp(nm);Spectral Bandwidth(1)(nm);Output Current(2)(µA);Angle of Half Sensitivity φ;Photo Sensitive Area(mm2);Image path;Datasheet part;3d model part
BPV23NFL;Enlarge;Silicon PIN Photodiode;leaded;Side view, long leads;4.5 x 5 x 6;940;790 to 1050;65;60;4.4;image/photo-detectors\81513.png;Datasheet\photo-detectors\BPV23NFL\BPV23NFL.pdf;
