Series;Product Image;IT(AV)(A);TC(°C);IT(RMS)(A);VDRM/VRRM(V);ITSMat 50 Hz(A);ITSMat 60 Hz(A);VTMat ITM(V at A);TJ(°C);dV/dt(V/µs);Package;Circuit Configuration;Image path;Datasheet part;3d model part
VS-16RIA Series;Enlarge;16.0;85.0;35.0;1000;340.0;360.0;1.75 at 50;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors/93695.png;Datasheet/thyristors/phase-control-discrete/VS-16RIA Series/VS-16RIA Series.pdf;
VS-16RIA Series;Enlarge;16.0;85.0;35.0;800;340.0;360.0;1.75 at 50;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors/93695.png;Datasheet/thyristors/phase-control-discrete/VS-16RIA Series/VS-16RIA Series.pdf;
VS-16RIA Series;Enlarge;16.0;85.0;35.0;600;340.0;360.0;1.75 at 50;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors/93695.png;Datasheet/thyristors/phase-control-discrete/VS-16RIA Series/VS-16RIA Series.pdf;
VS-16RIA Series;Enlarge;16.0;85.0;35.0;400;340.0;360.0;1.75 at 50;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors/93695.png;Datasheet/thyristors/phase-control-discrete/VS-16RIA Series/VS-16RIA Series.pdf;
VS-16RIA Series;Enlarge;16.0;85.0;35.0;200;340.0;360.0;1.75 at 50;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors/93695.png;Datasheet/thyristors/phase-control-discrete/VS-16RIA Series/VS-16RIA Series.pdf;
VS-16RIA Series;Enlarge;16.0;85.0;35.0;100;340.0;360.0;1.75 at 50;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors/93695.png;Datasheet/thyristors/phase-control-discrete/VS-16RIA Series/VS-16RIA Series.pdf;
VS-16RIA Series;Enlarge;16.0;85.0;35.0;1200;340.0;360.0;1.75 at 50;-65 to +125;100.0;TO-48 (TO-208AA);Single SCR;image/thyristors/93695.png;Datasheet/thyristors/phase-control-discrete/VS-16RIA Series/VS-16RIA Series.pdf;
