Series;Type(V);Display Format;Outline Dimensions(W x H mm);Effective Viewing Area(W x H mm);Character Size(W x H mm);Dot Size(W x H mm);Dot Pitch(W x H mm);Driving Method (Duty);Built-In Controller;Process Color STN Gray;Process Color STN Yellow;Process Color STN Blue;Process Color FSTN B & W;BL None;BL LED;BL EL;BL CCFL;Image path;Datasheet part;3d model part
LCD-122H032N;Graphic;122 x 32 dots;59.0 x 29.3 x 5.5;52.0 x 15.0;N/a;0.345 x 0.345;0.375 x 0.375;1/32;ST7920;x;x;;x;x;x;x;;37328;Datasheet/displays/LCD-122H032N\LCD-122H032N.pdf;
