Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
TPSMB6.8A thru TPSMB43A;Enlarge;PAR® TVS;600;SMB (DO-214AA);Unidirectional;33.3;37.1;41.0;185;Yes;image/diodes/88406.png;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.pdf;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.zip
TPSMB6.8A thru TPSMB43A;Enlarge;PAR® TVS;600;SMB (DO-214AA);Unidirectional;7.02;7.79;8.61;185;Yes;image/diodes/88406.png;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.pdf;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.zip
TPSMB6.8A thru TPSMB43A;Enlarge;PAR® TVS;600;SMB (DO-214AA);Unidirectional;15.3;17.1;18.9;185;Yes;image/diodes/88406.png;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.pdf;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.zip
TPSMB6.8A thru TPSMB43A;Enlarge;PAR® TVS;600;SMB (DO-214AA);Unidirectional;25.6;28.5;31.5;185;Yes;image/diodes/88406.png;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.pdf;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.zip
TPSMB6.8A thru TPSMB43A;Enlarge;PAR® TVS;600;SMB (DO-214AA);Unidirectional;11.1;12.4;13.7;185;Yes;image/diodes/88406.png;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.pdf;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.zip
TPSMB6.8A thru TPSMB43A;Enlarge;PAR® TVS;600;SMB (DO-214AA);Unidirectional;8.55;9.5;10.5;185;Yes;image/diodes/88406.png;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.pdf;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.zip
TPSMB6.8A thru TPSMB43A;Enlarge;PAR® TVS;600;SMB (DO-214AA);Unidirectional;18.8;20.9;23.1;185;Yes;image/diodes/88406.png;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.pdf;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.zip
TPSMB6.8A thru TPSMB43A;Enlarge;PAR® TVS;600;SMB (DO-214AA);Unidirectional;30.8;34.2;37.8;185;Yes;image/diodes/88406.png;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.pdf;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.zip
TPSMB6.8A thru TPSMB43A;Enlarge;PAR® TVS;600;SMB (DO-214AA);Unidirectional;6.4;7.13;7.88;185;Yes;image/diodes/88406.png;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.pdf;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.zip
TPSMB6.8A thru TPSMB43A;Enlarge;PAR® TVS;600;SMB (DO-214AA);Unidirectional;13.6;15.2;16.8;185;Yes;image/diodes/88406.png;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.pdf;Datasheet/diodes/tvs-protection/TPSMB6.8A thru TPSMB43A/TPSMB6.8A thru TPSMB43A.zip
