Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-128O064J-LPP3N00000;graphic;128 x 64 dots;75.0 x 52.7 x 8.5;57.01 x 29.49;-;0.40 x 0.40;0.43 x 0.43;1/64;SSD1309Z;Yes;-;-;-;-;37918;Datasheet/displays/OLED-128O064J-LPP3N00000\OLED-128O064J-LPP3N00000.pdf;
