Series;Product Image;Description;AC Operating Voltage Min.(VRMS);AC Operating Voltage Max.(VRMS);DC Operating Voltage Min.(VDC);DC Operating Voltage Max.(VDC);INRP8/20 µsMax.(Ap);Energy 10/1000 µsMax.(J);Operating Temperature Min.(°C);Operating Temperature Max.(°C);Image path;Datasheet part;3d model part
MLV2220E3;Enlarge;SMD 2220 Multilayer Varistor;4;60;5.6;85;1200;12.0;-55;85;image/varistors/29129.png;Datasheet\/varistors/MLV2220E3\MLV2220E3.pdf;Datasheet\/varistors/MLV2220E3\MLV2220E3.zip
