Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSDP34356;Enlarge;Mold;6.0 W x 6.95 H x 5.6 D;57.6;AGC3;30.0;0.08;± 45;0.35;1 = OUT, 2 = GND, 3 = VS;;Data transmission;Leaded;image/ir-receiver-modules/82667.png;Datasheet\/ir-receiver-modules/TSDP34356\TSDP34356.pdf;Datasheet\/ir-receiver-modules/TSDP34356\TSDP34356.zip
