Series;Product Image;Part Number;VzMin.(V);VzMax.(V);VzNom.(V);Izt(mA);Ptot(mW);Package (JEDEC®) Code;VzSpecification;AEC-Q101Qualified;Image path;Datasheet part;3d model part
BZD27B Series;Enlarge;BZD27B3V6P;3.6;200;3.6;100.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B3V9P;3.6;200;3.9;100.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B4V3P;3.6;200;4.3;100.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B4V7P;3.6;200;4.7;100.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B5V1P;3.6;200;5.1;100.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B5V6P;3.6;200;5.6;100.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B6V2P;3.6;200;6.2;100.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B6V8P;3.6;200;6.8;100.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B7V5P;3.6;200;7.5;100.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B8V2P;3.6;200;8.2;100.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B9V1P;3.6;200;9.1;50.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B10P;3.6;200;10.0;50.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B11P;3.6;200;11.0;50.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B12P;3.6;200;12.0;50.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B13P;3.6;200;13.0;50.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B15P;3.6;200;15.0;50.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B16P;3.6;200;16.0;25.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B18P;3.6;200;18.0;25.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B20P;3.6;200;20.0;25.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B22P;3.6;200;22.0;25.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B24P;3.6;200;24.0;25.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B27P;3.6;200;27.0;25.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B30P;3.6;200;30.0;25.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B33P;3.6;200;33.0;25.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B36P;3.6;200;36.0;10.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
BZD27B Series;Enlarge;BZD27B39P;3.6;200;39.0;10.0;2300;SMF (DO-219AB);Pulse current;Yes;image/diodes/85921.png;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.pdf;Datasheet/diodes/zener-stabilizers/BZD27B Series/BZD27B Series.zip
