Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
K334K20X7RF5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;330000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image\capacitors\45233.png;Datasheet\capacitors\K334K20X7RF5TH5R\K334K20X7RF5TH5R.pdf;
