Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
FA;Enlarge;0.499;100000;;0.1;10;1000;30;Through-hole;Axial;-65 to +250;No;image/resistors-fixed/31804.png;Datasheet\/resistors-fixed/FA\FA.pdf;
FA;Enlarge;0.499;100000;;0.1;10;1000;50;Through-hole;Axial;-65 to +250;No;image/resistors-fixed/31804.png;Datasheet\/resistors-fixed/FA\FA.pdf;
FA;Enlarge;0.499;100000;;0.1;10;1000;90;Through-hole;Axial;-65 to +250;No;image/resistors-fixed/31804.png;Datasheet\/resistors-fixed/FA\FA.pdf;
FA;Enlarge;0.499;100000;;0.25;10;1000;30;Through-hole;Axial;-65 to +250;No;image/resistors-fixed/31804.png;Datasheet\/resistors-fixed/FA\FA.pdf;
FA;Enlarge;0.499;100000;;0.25;10;1000;50;Through-hole;Axial;-65 to +250;No;image/resistors-fixed/31804.png;Datasheet\/resistors-fixed/FA\FA.pdf;
FA;Enlarge;0.499;100000;;0.25;10;1000;90;Through-hole;Axial;-65 to +250;No;image/resistors-fixed/31804.png;Datasheet\/resistors-fixed/FA\FA.pdf;
FA;Enlarge;0.499;100000;;0.5;10;1000;30;Through-hole;Axial;-65 to +250;No;image/resistors-fixed/31804.png;Datasheet\/resistors-fixed/FA\FA.pdf;
FA;Enlarge;0.499;100000;;0.5;10;1000;50;Through-hole;Axial;-65 to +250;No;image/resistors-fixed/31804.png;Datasheet\/resistors-fixed/FA\FA.pdf;
FA;Enlarge;0.499;100000;;0.5;10;1000;90;Through-hole;Axial;-65 to +250;No;image/resistors-fixed/31804.png;Datasheet\/resistors-fixed/FA\FA.pdf;
FA;Enlarge;0.499;100000;;1.0;10;1000;30;Through-hole;Axial;-65 to +250;No;image/resistors-fixed/31804.png;Datasheet\/resistors-fixed/FA\FA.pdf;
