Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
104 PHL-ST;Enlarge;MAL210436222E3;2200.0;400.0;Screw-Terminal;Ø65x105;+105 °C;5000;"""Screw Terminal, 13 mm M6 Low Post Terminals, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28389.png;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.pdf;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.zip
104 PHL-ST;Enlarge;MAL210415102E3;1000.0;350.0;Screw-Terminal;Ø50x80;+105 °C;5000;"""Screw Terminal, 8 mm M5 High Post Terminals, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28389.png;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.pdf;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.zip
104 PHL-ST;Enlarge;MAL210412682E3;6800.0;200.0;Screw-Terminal;Ø65x105;+105 °C;5000;"""Screw Terminal, 8 mm M5 High Post Terminals, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28389.png;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.pdf;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.zip
104 PHL-ST;Enlarge;MAL210456331E3;330.0;400.0;Screw-Terminal;Ø35x80;+105 °C;5000;"""Screw Terminal, 8 mm M5 High Post Terminals, Mounting Bolt, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28389.png;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.pdf;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.zip
104 PHL-ST;Enlarge;MAL210485103E3;10000.0;350.0;Screw-Terminal;Ø90x146;+105 °C;5000;"""Screw Terminal, 13 mm M6 High Post Terminals, Mounting Bolt, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28389.png;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.pdf;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.zip
104 PHL-ST;Enlarge;MAL210457332E3;3300.0;450.0;Screw-Terminal;Ø76x146;+105 °C;5000;"""Screw Terminal, 8 mm M5 High Post Terminals, Mounting Bolt, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28389.png;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.pdf;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.zip
104 PHL-ST;Enlarge;MAL210432153E3;15000.0;200.0;Screw-Terminal;Ø76x146;+105 °C;5000;"""Screw Terminal, 13 mm M6 Low Post Terminals, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28389.png;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.pdf;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.zip
104 PHL-ST;Enlarge;MAL210415472E3;4700.0;350.0;Screw-Terminal;Ø76x105;+105 °C;5000;"""Screw Terminal, 8 mm M5 High Post Terminals, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28389.png;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.pdf;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.zip
104 PHL-ST;Enlarge;MAL210425472E3;4700.0;350.0;Screw-Terminal;Ø76x146;+105 °C;5000;"""Screw Terminal, 8 mm M5 High Post Terminals, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28389.png;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.pdf;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.zip
104 PHL-ST;Enlarge;MAL210416222E3;2200.0;400.0;Screw-Terminal;Ø65x105;+105 °C;5000;"""Screw Terminal, 8 mm M5 High Post Terminals, Cardboard Box""";Aluminum Electrolytic;image/capacitors\28389.png;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.pdf;Datasheet\capacitors\104 PHL-ST\104 PHL-ST.zip
