Part Number;Package;Color;Dominant Wavelength Min. (nm)orColor Coordinate(x, y)(nm);Dominant Wavelength Typ. (nm)orColor Coordinate(x, y)(nm);Dominant Wavelength Max. (nm)orColor Coordinate(x, y)(nm);Luminous Intensity IVMin.(mcd);Luminous Intensity IVTyp.(mcd);Luminous Intensity IVMax.(mcd);IFforIV(mA);Luminous Flux ΦVMin.(mIm);Luminous Flux ΦVTyp.(mIm);Luminous Flux ΦVMax.(mIm);IFforΦV(mA);Forward Voltage, VFTyp.(V);Forward Voltage, VFMax.(V);Angle of Half Intensity(± °);Key Feature;Image path;Datasheet part;3d model part
VLMKE3400 VLMKE3401;SMD PLCC-4;Red;;630.0;;56.0;;180.0;20;;;;;1.9;2.6;60;Bicolor;81229;Datasheet/leds/VLMKE3400 VLMKE3401\VLMKE3400 VLMKE3401.pdf;Datasheet/leds/VLMKE3400 VLMKE3401\VLMKE3400 VLMKE3401.zip
VLMKE3400 VLMKE3401;SMD PLCC-4;Yellow;581.0;588.0;594.0;90.0;;280.0;20;;;;;2.0;2.6;60;Bicolor;81229;Datasheet/leds/VLMKE3400 VLMKE3401\VLMKE3400 VLMKE3401.pdf;Datasheet/leds/VLMKE3400 VLMKE3401\VLMKE3400 VLMKE3401.zip
