Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725122015;Polyester;RFI X/Y;Radial Boxed;1,2µF;10;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725122030;Polyester;RFI X/Y;Radial Boxed;1,2µF;10;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725122004;Polyester;RFI X/Y;Radial Boxed;1,2µF;10;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725122000;Polyester;RFI X/Y;Radial Boxed;1,2µF;10;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152263;Polyester;RFI X/Y;Radial Boxed;1,5µF;20;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152264;Polyester;RFI X/Y;Radial Boxed;1,5µF;20;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152260;Polyester;RFI X/Y;Radial Boxed;1,5µF;20;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152200;Polyester;RFI X/Y;Radial Boxed;1,5µF;20;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152265;Polyester;RFI X/Y;Radial Boxed;1,5µF;20;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152230;Polyester;RFI X/Y;Radial Boxed;1,5µF;20;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152204;Polyester;RFI X/Y;Radial Boxed;1,5µF;20;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152165;Polyester;RFI X/Y;Radial Boxed;1,5µF;10;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152164;Polyester;RFI X/Y;Radial Boxed;1,5µF;10;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152163;Polyester;RFI X/Y;Radial Boxed;1,5µF;10;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152160;Polyester;RFI X/Y;Radial Boxed;1,5µF;10;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152030;Polyester;RFI X/Y;Radial Boxed;1,5µF;10;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152015;Polyester;RFI X/Y;Radial Boxed;1,5µF;10;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152004;Polyester;RFI X/Y;Radial Boxed;1,5µF;10;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152000;Polyester;RFI X/Y;Radial Boxed;1,5µF;10;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725152215;Polyester;RFI X/Y;Radial Boxed;1,5µF;20;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725182000;Polyester;RFI X/Y;Radial Boxed;1,8µF;10;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725182030;Polyester;RFI X/Y;Radial Boxed;1,8µF;10;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725182015;Polyester;RFI X/Y;Radial Boxed;1,8µF;10;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725182004;Polyester;RFI X/Y;Radial Boxed;1,8µF;10;VacX2;310;37.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102004;Polyester;RFI X/Y;Radial Boxed;1µF;10;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102000;Polyester;RFI X/Y;Radial Boxed;1µF;10;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102900;Polyester;RFI X/Y;Radial Boxed;1µF;10;VacX2;310;22.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102230;Polyester;RFI X/Y;Radial Boxed;1µF;20;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102260;Polyester;RFI X/Y;Radial Boxed;1µF;20;VacX2;310;22.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102263;Polyester;RFI X/Y;Radial Boxed;1µF;20;VacX2;310;22.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102265;Polyester;RFI X/Y;Radial Boxed;1µF;20;VacX2;310;22.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102015;Polyester;RFI X/Y;Radial Boxed;1µF;10;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102215;Polyester;RFI X/Y;Radial Boxed;1µF;20;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102291;Polyester;RFI X/Y;Radial Boxed;1µF;20;VacX2;310;22.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102264;Polyester;RFI X/Y;Radial Boxed;1µF;20;VacX2;310;22.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102901;Polyester;RFI X/Y;Radial Boxed;1µF;10;VacX2;310;22.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102290;Polyester;RFI X/Y;Radial Boxed;1µF;20;VacX2;310;22.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102165;Polyester;RFI X/Y;Radial Boxed;1µF;10;VacX2;310;22.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102030;Polyester;RFI X/Y;Radial Boxed;1µF;10;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102160;Polyester;RFI X/Y;Radial Boxed;1µF;10;VacX2;310;22.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102163;Polyester;RFI X/Y;Radial Boxed;1µF;10;VacX2;310;22.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102164;Polyester;RFI X/Y;Radial Boxed;1µF;10;VacX2;310;22.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102200;Polyester;RFI X/Y;Radial Boxed;1µF;20;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
F1772 X2;Enlarge;F1772 - X2 Series Impedance AEC-Q200;F17725102204;Polyester;RFI X/Y;Radial Boxed;1µF;20;VacX2;310;27.5;image/capacitors\28161.png;Datasheet\capacitors\F1772 X2\F1772 X2.pdf;
