Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
MKP338 6 Y2;Enlarge;MKP338 6 - Y2 AEC-Q200 - THB: 85°C / 85% R.H. / 500h at UNAC;BFC233868181;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;10;VacY2;300;7.5;image/capacitors\28114.png;Datasheet\capacitors\MKP338 6 Y2\MKP338 6 Y2.pdf;
MKP338 6 Y2;Enlarge;MKP338 6 - Y2 AEC-Q200 - THB: 85°C / 85% R.H. / 500h at UNAC;BFC233868226;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacY2;300;7.5;image/capacitors\28114.png;Datasheet\capacitors\MKP338 6 Y2\MKP338 6 Y2.pdf;
MKP338 6 Y2;Enlarge;MKP338 6 - Y2 AEC-Q200 - THB: 85°C / 85% R.H. / 500h at UNAC;BFC233868236;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacY2;300;7.5;image/capacitors\28114.png;Datasheet\capacitors\MKP338 6 Y2\MKP338 6 Y2.pdf;
MKP338 6 Y2;Enlarge;MKP338 6 - Y2 AEC-Q200 - THB: 85°C / 85% R.H. / 500h at UNAC;BFC233868131;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;20;VacY2;300;7.5;image/capacitors\28114.png;Datasheet\capacitors\MKP338 6 Y2\MKP338 6 Y2.pdf;
MKP338 6 Y2;Enlarge;MKP338 6 - Y2 AEC-Q200 - THB: 85°C / 85% R.H. / 500h at UNAC;BFC233868216;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacY2;300;7.5;image/capacitors\28114.png;Datasheet\capacitors\MKP338 6 Y2\MKP338 6 Y2.pdf;
MKP338 6 Y2;Enlarge;MKP338 6 - Y2 AEC-Q200 - THB: 85°C / 85% R.H. / 500h at UNAC;BFC233863122;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;10;VacY2;300;7.5;image/capacitors\28114.png;Datasheet\capacitors\MKP338 6 Y2\MKP338 6 Y2.pdf;
MKP338 6 Y2;Enlarge;MKP338 6 - Y2 AEC-Q200 - THB: 85°C / 85% R.H. / 500h at UNAC;BFC233868482;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacY2;300;10.0;image/capacitors\28114.png;Datasheet\capacitors\MKP338 6 Y2\MKP338 6 Y2.pdf;
MKP338 6 Y2;Enlarge;MKP338 6 - Y2 AEC-Q200 - THB: 85°C / 85% R.H. / 500h at UNAC;BFC233868499;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacY2;300;10.0;image/capacitors\28114.png;Datasheet\capacitors\MKP338 6 Y2\MKP338 6 Y2.pdf;
MKP338 6 Y2;Enlarge;MKP338 6 - Y2 AEC-Q200 - THB: 85°C / 85% R.H. / 500h at UNAC;BFC233868491;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacY2;300;10.0;image/capacitors\28114.png;Datasheet\capacitors\MKP338 6 Y2\MKP338 6 Y2.pdf;
MKP338 6 Y2;Enlarge;MKP338 6 - Y2 AEC-Q200 - THB: 85°C / 85% R.H. / 500h at UNAC;BFC233868508;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacY2;300;10.0;image/capacitors\28114.png;Datasheet\capacitors\MKP338 6 Y2\MKP338 6 Y2.pdf;
MKP338 6 Y2;Enlarge;MKP338 6 - Y2 AEC-Q200 - THB: 85°C / 85% R.H. / 500h at UNAC;BFC233868517;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;5;VacY2;300;7.5;image/capacitors\28114.png;Datasheet\capacitors\MKP338 6 Y2\MKP338 6 Y2.pdf;
MKP338 6 Y2;Enlarge;MKP338 6 - Y2 AEC-Q200 - THB: 85°C / 85% R.H. / 500h at UNAC;BFC233868464;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;10;VacY2;300;10.0;image/capacitors\28114.png;Datasheet\capacitors\MKP338 6 Y2\MKP338 6 Y2.pdf;
MKP338 6 Y2;Enlarge;MKP338 6 - Y2 AEC-Q200 - THB: 85°C / 85% R.H. / 500h at UNAC;BFC233860122;Polypropylene;RFI X/Y;Radial Boxed;1,2nF;20;VacY2;300;7.5;image/capacitors\28114.png;Datasheet\capacitors\MKP338 6 Y2\MKP338 6 Y2.pdf;
