Part Number;Product Image;Device Type;Package Type;Package Form;Package Dimensions L x W x H(mm);Peak Wavelength λp(nm);Spectral Bandwidth(1)(nm);Output Current(2)(µA);Angle of Half Sensitivity φ;Photo Sensitive Area(mm2);Image path;Datasheet part;3d model part
TEMD6010FX01;Enlarge;Ambient Light Sensor;surface mount;1206;4 x 2 x 1.05;540;430 to 610;1;60;0.27;image/photo-detectors\81308.png;Datasheet\photo-detectors\TEMD6010FX01\TEMD6010FX01.pdf;
