Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;120 µF;25.0;1300.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;220 µF;100.0;1200.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;680 µF;50.0;700.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;470 µF;75.0;900.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;1.5 mF;30.0;600.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;100 µF;30.0;1300.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;150 µF;125.0;1600.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;33 µF;75.0;2500.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;560 µF;25.0;830.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;10 µF;125.0;5500.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;47 µF;60.0;2000.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;15 µF;100.0;3500.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;68 µF;50.0;1500.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;110 µF;75.0;1300.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;470 µF;30.0;850.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;1.1 mF;25.0;500.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;47 µF;125.0;2300.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;150 µF;60.0;1100.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
T16;Enlarge;Tantalum, Wet;Through Hole;Axial;68 µF;100.0;2100.0;;image/capacitors\40139.png;Datasheet\capacitors\T16\T16.pdf;Datasheet\capacitors\T16\T16.zip
