Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
117S;Enlarge;"Multi-Turn 3/8"" (9.52 mm) Square Wirewound Trimmers";Through-hole;Multi turn;10;10 K;image/trimmers/68016.png;Datasheet\/trimmers/117S\117S.pdf;
