Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VX6060PW;Enlarge;60;2 x 30;0.49;350.0;;150;TO-247AD 3L;Common cathode;Yes;image/diodes\87178.png;Datasheet\diodes\VX6060PW\VX6060PW.pdf;
