Part Number;Product Image;Package;VCEO(V);CTR Min.(1)%;CTR Max.(1)%;Forward Current IF(mA);ton/toff(µs);Operating Temperature(°C);Isolation Voltage VISOVRMS;Safety Standard(s);Image path;Datasheet part;3d model part
VO618A;Enlarge;DIP-4;80;50;600.0;1;3, 2.3;-55 to +110;5300;UL, cUL, VDE, BSI, FIMKO;image/optocouplers/83432.png;Datasheet/optocouplers/opt-tran-output/VO618A/VO618A.pdf;Datasheet/optocouplers/opt-tran-output/VO618A/VO618A.zip
VO618A;Enlarge;SMD-4;80;50;600.0;1;3, 2.3;-55 to +110;5300;UL, cUL, VDE, BSI, FIMKO;image/optocouplers/83432.png;Datasheet/optocouplers/opt-tran-output/VO618A/VO618A.pdf;Datasheet/optocouplers/opt-tran-output/VO618A/VO618A.zip
VO618A;Enlarge;DIP-4, 400 mil;80;50;600.0;1;3, 2.3;-55 to +110;5300;UL, cUL, VDE, BSI, FIMKO;image/optocouplers/83432.png;Datasheet/optocouplers/opt-tran-output/VO618A/VO618A.pdf;Datasheet/optocouplers/opt-tran-output/VO618A/VO618A.zip
