Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VS-40L40CW-N3;Enlarge;40;2 x 20;0.49;1240.0;80 at 100 °C;150;TO-247AC 3L;Common cathode;No;image/diodes\94943.png;Datasheet\diodes\VS-40L40CW-N3\VS-40L40CW-N3.pdf;Datasheet\diodes\VS-40L40CW-N3\VS-40L40CW-N3.zip
