Part Number;Product Image;Package Type;Package Form;Package Dimensions (L x W x H)(mm);Peak Wavelength(nm);Radiant Intensity(mW/sr);Angle of Half Intensity(±°);Rise Time(ns);Radiant Power(mW);AEC-Qualified;Image path;Datasheet part;3d model part
TSAL6400;Enlarge;leaded;T-1¾;∅ 5;940;50.0;25;15;;No;image/ir-emitting-diodes/81011.png;Datasheet\/ir-emitting-diodes/TSAL6400\TSAL6400.pdf;Datasheet\/ir-emitting-diodes/TSAL6400\TSAL6400.zip
