Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
BAS386;Enlarge;Small Signal Schottky Diode;50.0;200.0;900 at 100;No;MicroMELF;Single;image/diodes/85505.png;Datasheet/diodes/ss-schottky/BAS386/BAS386.pdf;Datasheet/diodes/ss-schottky/BAS386/BAS386.zip
