Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSOP18556;Enlarge;Minicast;5.0 W x 6.95 H x 4.8 D;56;AGC5;26.0;0.1;± 45;0.35;1 = OUT, 2 = GND, 3 = VS;;Remote control;Leaded;image/ir-receiver-modules/82802.png;Datasheet\/ir-receiver-modules/TSOP18556\TSOP18556.pdf;Datasheet\/ir-receiver-modules/TSOP18556\TSOP18556.zip
