Series;Product Image;Type;Description;Technology;Resistance (min)(Ω);Resistance (max)(Ω);TCR Absolute(ppm/°C);TCR Tracking(ppm/°C);Absolute Tolerance(%);Ratio Tolerance(%);Power(W);Package Type;Case (EIA & Mil);Image path;Datasheet part;3d model part
CTA;Enlarge;Resistor Networks;Thin Film, Center-Tapped Resistor Divider Network;Thin Film;25;35 K;10.0;2.0;0.1;;0.125;;303.0;image/networks-and-arrays/61015.png;Datasheet\/networks-and-arrays/CTA\CTA.pdf;
