Series;Product Image;Configuration;Package;Ch;VDS(V);VGS(V);RDS(on)@1.2V(Ω);RDS(on)1.5V(Ω);RDS(on)@1.8V(Ω);RDS(on)@2.5V(Ω);RDS(on)@3V(Ω);RDS(on)@4.5V(Ω);RDS(on)@6V(Ω);RDS(on)@7.5V(Ω);RDS(on)@10V(Ω);Qg@4.5V(nC);Qg@10V(nC);Qgs(nC);Qgd(nC);IDMax.(A);PDMax.(W);VGS(th)Min.(V);RgTyp.(Ω);Image path;Datasheet part;3d model part
SQM110N05-06L;Enlarge;Single;TO-263;N;55.0;20.0;;;;;;0.01;;;0.006;;73.0;14.5;16.8;110.0;157.0;1.5;1.2;image/mosfets/63814.png;Datasheet/mosfets/SQM110N05-06L/SQM110N05-06L.pdf;Datasheet/mosfets/SQM110N05-06L/SQM110N05-06L.zip
