Series;Product Image;Package (JEDEC®) Code;VRRM(V);IRat VR(nA at V);VFat IF(V at mA);trr(ns);Circuit Configuration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
BAV70-G;Enlarge;SOT-23;70.0;100 at 70;0.715 at 1;6.0;Common cathode;Yes;image/diodes\86377.png;Datasheet\diodes\BAV70-G\BAV70-G.pdf;Datasheet\diodes\BAV70-G\BAV70-G.zip
