Part Number;Status;Description;Product type;VinMin.(V);VinMax.(V);Package;PackageSize(W,L,H)(mm);Image path;Datasheet part;3d model part
SiP32102;Active;2.3 V to 5.5 V, 6.5 mΩ, 7 A, bidirectional switch, EN active high with internal pull-down resistor;Slew rate, true bidirectional;2.3;5.5;WCSP12;1.3 x 1.7 x 0.5;78628;Datasheet/power-ics/computer/SiP32102/SiP32102.pdf;
