Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-020O004C-LPP5N00000;character;20 x 2 characters;84.5 x 27.5 x 2.17;72.42 x 22.82;2.97 x 4.77;0.57 x 0.57;0.60 x 0.60;1/32;SSD1311;Yes;-;-;-;-;37819;Datasheet/displays/OLED-020O004C-LPP5N00000\OLED-020O004C-LPP5N00000.pdf;
