Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
V20100SG;Enlarge;100;20;0.75;150.0;;150;TO-220AB;Single;No;image/diodes\89243.png;Datasheet\diodes\V20100SG\V20100SG.pdf;
V20100SG;Enlarge;100;20;0.75;150.0;;150;TO-220AC;Single;No;image/diodes\88993.png;Datasheet\diodes\V20100SG\V20100SG.pdf;
