Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VB20100SG;Enlarge;100;20;0.75;150.0;;150;D2PAK (TO-263AB);Single;No;image/diodes\87994.png;Datasheet\diodes\VB20100SG\VB20100SG.pdf;
