Series;Type(V);Display Format;Outline Dimensions(W x H mm);Effective Viewing Area(W x H mm);Character Size(W x H mm);Dot Size(W x H mm);Dot Pitch(W x H mm);Driving Method (Duty);Built-In Controller;Process Color TN;Process Color STN Gray;Process Color STN Yellow;Process Color STN Blue;Process Color STN Color;BL None;BL LED;BL EL;BL CCFL;Image path;Datasheet part;3d model part
LCD-016N004B;Character;16 x 4 characters;70.6 x 60.0;60.0 x 32.6;2.95 x 4.75;0.55 x 0.55;0.60 x 0.60;1/16;ST 7066 (or equivalent);x;x;x;x;;x;x;x;;37306;Datasheet/displays/LCD-016N004B\LCD-016N004B.pdf;
