Series;Product Image;Type;Description;Technology;Resistance (min)(Ω);Resistance (max)(Ω);TCR Absolute(ppm/°C);TCR Tracking(ppm/°C);Absolute Tolerance(%);Ratio Tolerance(%);Power(W);Package Type;Case (EIA & Mil);Image path;Datasheet part;3d model part
CCC;Enlarge;Resistor Networks;Thin Film, 1010 Center-Tapped Resistor Divider Network on Alumina;Thin Film;100;1 M;10.0;;0.1;;0.4;;1010.0;image/networks-and-arrays/61010.png;Datasheet\/networks-and-arrays/CCC\CCC.pdf;
