Series;Product Image;Configuration;Package;Ch;VDS(V);VGS(V);RDS(on)@1.2V(Ω);RDS(on)1.5V(Ω);RDS(on)@1.8V(Ω);RDS(on)@2.5V(Ω);RDS(on)@3V(Ω);RDS(on)@4.5V(Ω);RDS(on)@6V(Ω);RDS(on)@7.5V(Ω);RDS(on)@10V(Ω);Qg@4.5V(nC);Qg@10V(nC);Qgs(nC);Qgd(nC);IDMax.(A);PDMax.(W);VGS(th)Min.(V);RgTyp.(Ω);Image path;Datasheet part;3d model part
SQM40061EL;Enlarge;Single;TO-263;P;-40.0;20.0;;;;;;0.0071;;;0.0051;;185.0;25.0;30.0;-100.0;150.0;-1.5;3.6;image/mosfets/77032.png;Datasheet/mosfets/SQM40061EL/SQM40061EL.pdf;Datasheet/mosfets/SQM40061EL/SQM40061EL.zip
