Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;36.0;40.0;44.2;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;18.0;20.0;22.1;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;3.3;4.1;5.1;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;12.0;13.3;14.7;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;28.0;31.1;34.4;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;15.0;16.7;18.5;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;7.5;8.33;9.21;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;22.0;24.4;26.9;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;6.0;6.67;7.37;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;14.0;15.6;17.2;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;33.0;36.7;40.6;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;17.0;18.9;20.9;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;11.0;12.2;13.5;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;26.0;28.9;31.9;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;7.0;7.78;8.6;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;20.0;22.2;24.5;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;5.0;6.4;7.07;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;13.0;14.4;15.9;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;30.0;33.3;36.8;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;16.0;17.8;19.7;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;8.0;8.89;9.83;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;24.0;26.7;29.5;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
SMP3V3 thru SMP36A;Enlarge;TRANSZORB® TVS;400;SMP (DO-220AA);Unidirectional;6.5;7.22;7.98;150;No;image/diodes/88481.png;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.pdf;Datasheet/diodes/tvs-protection/SMP3V3 thru SMP36A/SMP3V3 thru SMP36A.zip
