Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
BAT54WS-G;Enlarge;Small Signal Schottky Diode;30.0;200.0;800 at 100;Yes;SOD-323;Single;image/diodes\85241.png;Datasheet\diodes\BAT54WS-G\BAT54WS-G.pdf;Datasheet\diodes\BAT54WS-G\BAT54WS-G.zip
