Part Number;Image;Package;Color;Circuitry;IVminμcd;Typ. IVμcd;Max. IVμcd;at If(mA);Typ. Vf(V);Image path;Datasheet part;3d model part
TDSG3150-M;Enlarge;10 mm;Green;Common anode;4500.0;;9000.0;10;2.4;image/displays\83125.png;Datasheet\displays\TDSG3150-M\TDSG3150-M.pdf;Datasheet\displays\TDSG3150-M\TDSG3150-M.zip
