Part Number;Status;Description;Product type;VinMin.(V);VinMax.(V);Package;PackageSize(W,L,H)(mm);Image path;Datasheet part;3d model part
SiP32409;Active;1.1 V to 5.5 V, 42 mΩ, 2.5 ms rise time, bidirectional off isolation, output discharge;Slew rate;1.1;5.5;TDFN4;1.2 x 1.6 x 0.5;63717;Datasheet/power-ics/computer/SiP32409/SiP32409.pdf;
