Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
TS3;Enlarge;3 mm Square Surface Mount Miniature Trimmer Single-Turn Cermet Sealed;Surface-mount;Single turn;10;2 M;image/trimmers/51041.png;Datasheet\/trimmers/TS3\TS3.pdf;Datasheet\/trimmers/TS3\TS3.zip
