Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
MKP422;Enlarge;MKP422 - Precision MKP;BFC242201102;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;5;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
MKP422;Enlarge;MKP422 - Precision MKP;BFC242211102;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;2;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
MKP422;Enlarge;MKP422 - Precision MKP;BFC242231102;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;5;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
MKP422;Enlarge;MKP422 - Precision MKP;BFC242241102;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;2;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
MKP422;Enlarge;MKP422 - Precision MKP;BFC242211202;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;2;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
MKP422;Enlarge;MKP422 - Precision MKP;BFC242241202;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;2;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
MKP422;Enlarge;MKP422 - Precision MKP;BFC242231202;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;5;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
MKP422;Enlarge;MKP422 - Precision MKP;BFC242201202;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;5;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
MKP422;Enlarge;MKP422 - Precision MKP;BFC242201302;Polypropylene;AC & Pulse;Radial Boxed;1,3nF;5;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
MKP422;Enlarge;MKP422 - Precision MKP;BFC242211302;Polypropylene;AC & Pulse;Radial Boxed;1,3nF;2;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
MKP422;Enlarge;MKP422 - Precision MKP;BFC242231302;Polypropylene;AC & Pulse;Radial Boxed;1,3nF;5;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
MKP422;Enlarge;MKP422 - Precision MKP;BFC242241302;Polypropylene;AC & Pulse;Radial Boxed;1,3nF;2;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
MKP422;Enlarge;MKP422 - Precision MKP;BFC242241502;Polypropylene;AC & Pulse;Radial Boxed;1,5nF;2;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
MKP422;Enlarge;MKP422 - Precision MKP;BFC242231502;Polypropylene;AC & Pulse;Radial Boxed;1,5nF;5;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
MKP422;Enlarge;MKP422 - Precision MKP;BFC242201502;Polypropylene;AC & Pulse;Radial Boxed;1,5nF;5;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
MKP422;Enlarge;MKP422 - Precision MKP;BFC242211502;Polypropylene;AC & Pulse;Radial Boxed;1,5nF;2;Vdc;630;7.5;image/capacitors\28151.png;Datasheet\capacitors\MKP422\MKP422.pdf;
