Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VS-30.PF1.-M3 Series;Enlarge;1000, 1200;30;1.41;350.0;95.0;150;TO-247AC 2L;Single;0.6;No;image/diodes/96492.png;Datasheet/diodes/standard-recovery/VS-30.PF1.-M3 Series/VS-30.PF1.-M3 Series.pdf;Datasheet/diodes/standard-recovery/VS-30.PF1.-M3 Series/VS-30.PF1.-M3 Series.zip
VS-30.PF1.-M3 Series;Enlarge;1000, 1200;30;1.41;350.0;95.0;150;TO-247AC 3L;Single;0.6;No;image/diodes/94344.png;Datasheet/diodes/standard-recovery/VS-30.PF1.-M3 Series/VS-30.PF1.-M3 Series.pdf;Datasheet/diodes/standard-recovery/VS-30.PF1.-M3 Series/VS-30.PF1.-M3 Series.zip
