Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP417 - Precision MKP;BFC241711105;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;2;Vdc;160;15.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP417 - Precision MKP;BFC241761105;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;160;15.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP417 - Precision MKP;BFC241771105;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;2;Vdc;160;15.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP417 - Precision MKP;BFC241701105;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;160;15.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP416 - Precision MKP;BFC241671105;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;2;Vdc;63;15.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP416 - Precision MKP;BFC241601105;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;63;15.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP416 - Precision MKP;BFC241661105;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;5;Vdc;63;15.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP416 - Precision MKP;BFC241611105;Polypropylene;AC & Pulse;Radial Boxed;1,1µF;2;Vdc;63;15.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP419 - Precision MKP;BFC241911102;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;2;Vdc;400;5.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP419 - Precision MKP;BFC241901102;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;5;Vdc;400;5.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP419 - Precision MKP;BFC241931102;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;5;Vdc;400;5.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP419 - Precision MKP;BFC241941102;Polypropylene;AC & Pulse;Radial Boxed;1,1nF;2;Vdc;400;5.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP419 - Precision MKP;BFC241901202;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;5;Vdc;400;5.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP419 - Precision MKP;BFC241911202;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;2;Vdc;400;5.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP419 - Precision MKP;BFC241931202;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;5;Vdc;400;5.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP419 - Precision MKP;BFC241941202;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;2;Vdc;400;5.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP419 - Precision MKP;BFC241911302;Polypropylene;AC & Pulse;Radial Boxed;1,3nF;2;Vdc;400;5.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP419 - Precision MKP;BFC241931302;Polypropylene;AC & Pulse;Radial Boxed;1,3nF;5;Vdc;400;5.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP419 - Precision MKP;BFC241941302;Polypropylene;AC & Pulse;Radial Boxed;1,3nF;2;Vdc;400;5.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP419 - Precision MKP;BFC241901302;Polypropylene;AC & Pulse;Radial Boxed;1,3nF;5;Vdc;400;5.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP419 - Precision MKP;BFC241941502;Polypropylene;AC & Pulse;Radial Boxed;1,5nF;2;Vdc;400;5.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP419 - Precision MKP;BFC241901502;Polypropylene;AC & Pulse;Radial Boxed;1,5nF;5;Vdc;400;5.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
MKP416, MKP417, MKP418, MKP419, MKP420;Enlarge;MKP419 - Precision MKP;BFC241911502;Polypropylene;AC & Pulse;Radial Boxed;1,5nF;2;Vdc;400;5.0;image/capacitors\28128.png;Datasheet\capacitors\MKP416, MKP417, MKP418, MKP419, MKP420\MKP416, MKP417, MKP418, MKP419, MKP420.pdf;
