Series;Product Image;Configuration;Package;Ch;VDS(V);VGS(V);RDS(on)@1.2V(Ω);RDS(on)1.5V(Ω);RDS(on)@1.8V(Ω);RDS(on)@2.5V(Ω);RDS(on)@3V(Ω);RDS(on)@4.5V(Ω);RDS(on)@6V(Ω);RDS(on)@7.5V(Ω);RDS(on)@10V(Ω);Qg@4.5V(nC);Qg@10V(nC);Qgs(nC);Qgd(nC);IDMax.(A);PDMax.(W);VGS(th)Min.(V);RgTyp.(Ω);Image path;Datasheet part;3d model part
SiS438DN;Enlarge;Single;PowerPAK 1212-8;N;20.0;20.0;;;;;;0.0125;;;0.0095;7.3;15.0;2.2;2.1;16.0;27.7;1.0;0.9;91019;Datasheet//mosfets/IRF530\IRF530.pdf;
