Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
GRE1, GRE2;Enlarge;0.02;6.9;;10.0;1300;690;365;Off-board;A;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.02;6.9;;10.0;1300;690;930;Off-board;A;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.03;10.3;;10.0;1950;690;365;Off-board;B;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.03;10.3;;10.0;1950;690;930;Off-board;B;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.04;13.8;;10.0;2600;690;365;Off-board;C;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.04;13.8;;10.0;2600;690;930;Off-board;C;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.04;28;;10.0;4000;690;365;Off-board;A;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.04;28;;10.0;4000;690;930;Off-board;A;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.05;17.2;;10.0;3250;690;365;Off-board;D;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.05;17.2;;10.0;3250;690;930;Off-board;D;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.06;20.7;;10.0;3900;690;365;Off-board;E;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.06;20.7;;10.0;3900;690;930;Off-board;E;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.06;42;;10.0;6000;690;365;Off-board;B;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.06;42;;10.0;6000;690;930;Off-board;B;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.07;24.1;;10.0;4550;690;365;Off-board;F;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.07;24.1;;10.0;4550;690;930;Off-board;F;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.08;27.5;;10.0;5200;690;365;Off-board;G;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.08;27.5;;10.0;5200;690;930;Off-board;G;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.08;56;;10.0;8000;690;365;Off-board;C;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.08;56;;10.0;8000;690;930;Off-board;C;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.09;31;;10.0;5850;690;365;Off-board;H;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
GRE1, GRE2;Enlarge;0.09;31;;10.0;5850;690;930;Off-board;H;375;No;image/resistors-fixed/31833.png;Datasheet\/resistors-fixed/GRE1, GRE2\GRE1, GRE2.pdf;
