Part Number;Image;Package;Color;Circuitry;IVminμcd;Typ. IVμcd;Max. IVμcd;at If(mA);Typ. Vf(V);Image path;Datasheet part;3d model part
VDMG10A0;Enlarge;10 mm;Green;Common anode;;4400.0;;10;2.0;image/displays\84196.png;Datasheet\displays\VDMG10A0\VDMG10A0.pdf;Datasheet\displays\VDMG10A0\VDMG10A0.zip
