Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
150 RMI;Enlarge;MAL215089229E3;22.0;100.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215031681E3;680.0;50.0;Radial;Ø12.5x25;+105 °C;8000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215050222E3;2200.0;35.0;Radial;Ø16x31;+105 °C;10000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215030101E3;100.0;35.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215066332E3;3300.0;25.0;Radial;Ø16x31;+105 °C;10000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215068102E3;1000.0;63.0;Radial;Ø16x31;+105 °C;10000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215061471E3;470.0;50.0;Radial;Ø12.5x20;+105 °C;7000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215055221E3;220.0;16.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215068681E3;680.0;63.0;Radial;Ø16x20;+105 °C;7000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215068222E3;2200.0;63.0;Radial;Ø18x40;+105 °C;10000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215080101E3;100.0;35.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215056332E3;3300.0;25.0;Radial;Ø16x31;+105 °C;10000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215031122E3;1200.0;50.0;Radial;Ø16x31;+105 °C;10000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215068471E3;470.0;63.0;Radial;Ø12.5x25;+105 °C;8000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215035221E3;220.0;16.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215058681E3;680.0;63.0;Radial;Ø16x20;+105 °C;7000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215058222E3;2200.0;63.0;Radial;Ø18x40;+105 °C;10000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215050101E3;100.0;35.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215036332E3;3300.0;25.0;Radial;Ø16x31;+105 °C;10000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215061122E3;1200.0;50.0;Radial;Ø16x31;+105 °C;10000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215058471E3;470.0;63.0;Radial;Ø12.5x25;+105 °C;8000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215085221E3;220.0;16.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215038681E3;680.0;63.0;Radial;Ø16x20;+105 °C;7000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215090185E3;330.0;100.0;Radial;Ø18x20;+105 °C;7000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215068101E3;100.0;63.0;Radial;Ø10x12;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215050332E3;3300.0;35.0;Radial;Ø18x31;+105 °C;10000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215051122E3;1200.0;50.0;Radial;Ø16x31;+105 °C;10000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215038471E3;470.0;63.0;Radial;Ø12.5x25;+105 °C;8000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215086221E3;220.0;25.0;Radial;Ø8x12;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
150 RMI;Enlarge;MAL215098685E3;680.0;63.0;Radial;Ø16x25;+105 °C;10000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28323.png;Datasheet\capacitors\150 RMI\150 RMI.pdf;
