Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
MKP1839 HQ;Enlarge;MKP1839HQ - Axial AC & Pulse;MKP1839515634HQG;Polypropylene;AC & Pulse;Axial;1,5µF;5;Vdc;630;;image/capacitors\28162.png;Datasheet\capacitors\MKP1839 HQ\MKP1839 HQ.pdf;
MKP1839 HQ;Enlarge;MKP1839HQ - Axial AC & Pulse;MKP1839515634HQ;Polypropylene;AC & Pulse;Axial;1,5µF;5;Vdc;630;;image/capacitors\28162.png;Datasheet\capacitors\MKP1839 HQ\MKP1839 HQ.pdf;
MKP1839 HQ;Enlarge;MKP1839HQ - Axial AC & Pulse;MKP1839515634HQR;Polypropylene;AC & Pulse;Axial;1,5µF;5;Vdc;630;;image/capacitors\28162.png;Datasheet\capacitors\MKP1839 HQ\MKP1839 HQ.pdf;
MKP1839 HQ;Enlarge;MKP1839HQ - Axial AC & Pulse;MKP1839515084HQR;Polypropylene;AC & Pulse;Axial;1,5µF;5;Vdc;850;;image/capacitors\28162.png;Datasheet\capacitors\MKP1839 HQ\MKP1839 HQ.pdf;
MKP1839 HQ;Enlarge;MKP1839HQ - Axial AC & Pulse;MKP1839515084HQG;Polypropylene;AC & Pulse;Axial;1,5µF;5;Vdc;850;;image/capacitors\28162.png;Datasheet\capacitors\MKP1839 HQ\MKP1839 HQ.pdf;
MKP1839 HQ;Enlarge;MKP1839HQ - Axial AC & Pulse;MKP1839515084HQ;Polypropylene;AC & Pulse;Axial;1,5µF;5;Vdc;850;;image/capacitors\28162.png;Datasheet\capacitors\MKP1839 HQ\MKP1839 HQ.pdf;
MKP1839 HQ;Enlarge;MKP1839HQ - Axial AC & Pulse;MKP1839510124HQR;Polypropylene;AC & Pulse;Axial;1µF;5;Vdc;1250;;image/capacitors\28162.png;Datasheet\capacitors\MKP1839 HQ\MKP1839 HQ.pdf;
MKP1839 HQ;Enlarge;MKP1839HQ - Axial AC & Pulse;MKP1839510124HQG;Polypropylene;AC & Pulse;Axial;1µF;5;Vdc;1250;;image/capacitors\28162.png;Datasheet\capacitors\MKP1839 HQ\MKP1839 HQ.pdf;
MKP1839 HQ;Enlarge;MKP1839HQ - Axial AC & Pulse;MKP1839510124HQ;Polypropylene;AC & Pulse;Axial;1µF;5;Vdc;1250;;image/capacitors\28162.png;Datasheet\capacitors\MKP1839 HQ\MKP1839 HQ.pdf;
MKP1839 HQ;Enlarge;MKP1839HQ - Axial AC & Pulse;MKP1839510634HQ;Polypropylene;AC & Pulse;Axial;1µF;5;Vdc;630;;image/capacitors\28162.png;Datasheet\capacitors\MKP1839 HQ\MKP1839 HQ.pdf;
MKP1839 HQ;Enlarge;MKP1839HQ - Axial AC & Pulse;MKP1839510634HQG;Polypropylene;AC & Pulse;Axial;1µF;5;Vdc;630;;image/capacitors\28162.png;Datasheet\capacitors\MKP1839 HQ\MKP1839 HQ.pdf;
MKP1839 HQ;Enlarge;MKP1839HQ - Axial AC & Pulse;MKP1839510634HQR;Polypropylene;AC & Pulse;Axial;1µF;5;Vdc;630;;image/capacitors\28162.png;Datasheet\capacitors\MKP1839 HQ\MKP1839 HQ.pdf;
MKP1839 HQ;Enlarge;MKP1839HQ - Axial AC & Pulse;MKP1839510084HQG;Polypropylene;AC & Pulse;Axial;1µF;5;Vdc;850;;image/capacitors\28162.png;Datasheet\capacitors\MKP1839 HQ\MKP1839 HQ.pdf;
MKP1839 HQ;Enlarge;MKP1839HQ - Axial AC & Pulse;MKP1839510084HQ;Polypropylene;AC & Pulse;Axial;1µF;5;Vdc;850;;image/capacitors\28162.png;Datasheet\capacitors\MKP1839 HQ\MKP1839 HQ.pdf;
MKP1839 HQ;Enlarge;MKP1839HQ - Axial AC & Pulse;MKP1839510084HQR;Polypropylene;AC & Pulse;Axial;1µF;5;Vdc;850;;image/capacitors\28162.png;Datasheet\capacitors\MKP1839 HQ\MKP1839 HQ.pdf;
