Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
ALSR, ALVR;Enlarge;0.1;12000;;1.0;3;190;30;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;12000;;1.0;3;190;50;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;12000;;1.0;3;190;90;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;12000;;10.0;3;190;30;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;12000;;10.0;3;190;50;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;12000;;10.0;3;190;90;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;12000;;3.0;3;190;30;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;12000;;3.0;3;190;50;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;12000;;3.0;3;190;90;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;12000;;5.0;3;190;30;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;12000;;5.0;3;190;50;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;12000;;5.0;3;190;90;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;20150;;1.0;4;284;30;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;20150;;1.0;4;284;50;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;20150;;1.0;4;284;90;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;20150;;10.0;4;284;30;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;20150;;10.0;4;284;50;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;20150;;10.0;4;284;90;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;20150;;3.0;4;284;30;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;20150;;3.0;4;284;50;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
ALSR, ALVR;Enlarge;0.1;20150;;3.0;4;284;90;Through-hole;Axial;-65 to +350;No;image/resistors-fixed/31800.png;Datasheet\/resistors-fixed/ALSR, ALVR\ALSR, ALVR.pdf;
