Part Number;Product Image;IF(AV)(A);VFat IF(V at A);IFSM(A);Rev. Voltage(V);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
B250C1500G;Enlarge;1.5;1.0;50;600;125;WOG;Quad;image/diodes/88501.png;Datasheet/diodes/bridge/B250C1500G/B250C1500G.pdf;
B250C1500G;Enlarge;1.5;1.0;50;200;125;WOG;Quad;image/diodes/88501.png;Datasheet/diodes/bridge/B250C1500G/B250C1500G.pdf;
B250C1500G;Enlarge;1.5;1.0;50;65;125;WOG;Quad;image/diodes/88501.png;Datasheet/diodes/bridge/B250C1500G/B250C1500G.pdf;
B250C1500G;Enlarge;1.5;1.0;50;400;125;WOG;Quad;image/diodes/88501.png;Datasheet/diodes/bridge/B250C1500G/B250C1500G.pdf;
B250C1500G;Enlarge;1.5;1.0;50;125;125;WOG;Quad;image/diodes/88501.png;Datasheet/diodes/bridge/B250C1500G/B250C1500G.pdf;
