Part Number;Configuration;SingleSupplyMin.;SingleSupplyMax.;DualSupplyMin.;DualSupplyMax.;On-Resistance(Ω);Is(off)Max.;tonMax.;QINJTyp.;XTALK&OIRR;Package;CS(on)(pF);CS(off)(pF);-3 dBBandwidth(MHz);Image path;Datasheet part;3d model part
DG453;SPST x 4, Comp;12.0;36.0;5.0;22.0;3.8;0.5;118.0;22.0;-85.0;SO-16 (Narrow) AS;103.0;31.0;;74470;Datasheet//analog-switches/DG453\DG453.pdf;
DG453;SPST x 4, Comp;12.0;36.0;5.0;22.0;3.8;0.5;118.0;22.0;-85.0;TSSOP-16;103.0;31.0;;74470;Datasheet//analog-switches/DG453\DG453.pdf;
