Part Number;Configuration;SingleSupplyMin.;SingleSupplyMax.;DualSupplyMin.;DualSupplyMax.;On-Resistance(Ω);Is(off)Max.;tonMax.;QINJTyp.;XTALK&OIRR;Package;CS(on)(pF);CS(off)(pF);-3 dBBandwidth(MHz);Image path;Datasheet part;3d model part
DG9431E;SPDT x 1;0.0;6.0;3.0;5.0;17.0;5.0;120.0;-0.28;-80.0;SO-8 (Narrow) AS;7.8;3.8;;76459;Datasheet//analog-switches/DG9431E\DG9431E.pdf;
DG9431E;SPDT x 1;0.0;6.0;3.0;5.0;17.0;5.0;120.0;-0.28;-80.0;TSOP-6;7.8;3.8;;76459;Datasheet//analog-switches/DG9431E\DG9431E.pdf;
