Series;Product Image;Type;Technology;Description;Voltage Min.(V);Voltage Max.(V);Capacitance Min.;Capacitance Max.;Image path;Datasheet part;3d model part
EPR;Enlarge;Capacitors, Fixed, Power Electronic;Film, Polypropylene, Polyester;High Voltage DC Filter Capacitors;15000;300000;0.002 uF;2 uF;image\capacitors\13016.png;Datasheet\capacitors\EPR\EPR.pdf;
