Series;Product Image;Description;Multiple Modules;Switch Module;Detent Module;Special Electrical Laws;Sealing Level;Lifespan;Image path;Datasheet part;3d model part
P10;Enlarge;"3/8"" Square Panel Potentiometer Miniature - Cermet - Fully Sealed";No;;;No, only A: linear;IP 67;10K cycles;image/potentiometers/51030.png;Datasheet\/potentiometers/P10\P10.pdf;Datasheet\/potentiometers/P10\P10.zip
