Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848610084P4;Polypropylene;DC-Link;Radial Boxed;10µF;5;Vdc;800;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848610094P2;Polypropylene;DC-Link;Radial Boxed;10µF;5;Vdc;900;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848610094P4;Polypropylene;DC-Link;Radial Boxed;10µF;5;Vdc;900;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848710454Y5;Polypropylene;DC-Link;Radial Boxed;100µF;5;Vdc;450;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848710094Y5;Polypropylene;DC-Link;Radial Boxed;100µF;5;Vdc;900;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612914Y4;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;1100;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612914Y2;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;1100;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612914P2;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;1100;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612914P5;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;1100;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612914P4;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;1100;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612924Y2;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;1200;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612924P5;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;1200;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612924Y4;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;1200;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612924P4;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;1200;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612924P2;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;1200;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612454K2;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;450;27.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612454P4;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;450;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612454P2;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;450;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612704P4;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;700;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612704K2;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;700;27.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612704P2;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;700;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612084P4;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;800;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612084P2;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;800;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612094P4;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;900;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848612094P2;Polypropylene;DC-Link;Radial Boxed;12µF;5;Vdc;900;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848712914Y5;Polypropylene;DC-Link;Radial Boxed;120µF;5;Vdc;1100;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848712924Y5;Polypropylene;DC-Link;Radial Boxed;120µF;5;Vdc;1200;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848712084Y5;Polypropylene;DC-Link;Radial Boxed;120µF;5;Vdc;800;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848615914Y4;Polypropylene;DC-Link;Radial Boxed;15µF;5;Vdc;1100;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848615914Y2;Polypropylene;DC-Link;Radial Boxed;15µF;5;Vdc;1100;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848615924Y2;Polypropylene;DC-Link;Radial Boxed;15µF;5;Vdc;1200;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848615924Y4;Polypropylene;DC-Link;Radial Boxed;15µF;5;Vdc;1200;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848615454P2;Polypropylene;DC-Link;Radial Boxed;15µF;5;Vdc;450;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848615454K2;Polypropylene;DC-Link;Radial Boxed;15µF;5;Vdc;450;27.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848615454P4;Polypropylene;DC-Link;Radial Boxed;15µF;5;Vdc;450;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848615704P4;Polypropylene;DC-Link;Radial Boxed;15µF;5;Vdc;700;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848615704P2;Polypropylene;DC-Link;Radial Boxed;15µF;5;Vdc;700;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848615084P4;Polypropylene;DC-Link;Radial Boxed;15µF;5;Vdc;800;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848615084P2;Polypropylene;DC-Link;Radial Boxed;15µF;5;Vdc;800;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848615094P4;Polypropylene;DC-Link;Radial Boxed;15µF;5;Vdc;900;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848615094Y4;Polypropylene;DC-Link;Radial Boxed;15µF;5;Vdc;900;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848615094Y2;Polypropylene;DC-Link;Radial Boxed;15µF;5;Vdc;900;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848615094P2;Polypropylene;DC-Link;Radial Boxed;15µF;5;Vdc;900;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848616094Y5;Polypropylene;DC-Link;Radial Boxed;16µF;5;Vdc;900;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848616094Y2;Polypropylene;DC-Link;Radial Boxed;16µF;5;Vdc;900;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848616094P2;Polypropylene;DC-Link;Radial Boxed;16µF;5;Vdc;900;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848616094P4;Polypropylene;DC-Link;Radial Boxed;16µF;5;Vdc;900;37.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848716704Y5;Polypropylene;DC-Link;Radial Boxed;160µF;5;Vdc;700;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848520914K2;Polypropylene;DC-Link;Radial Boxed;2µF;5;Vdc;1100;27.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848520924K2;Polypropylene;DC-Link;Radial Boxed;2µF;5;Vdc;1200;27.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848520454K2;Polypropylene;DC-Link;Radial Boxed;2µF;5;Vdc;450;27.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848520704K2;Polypropylene;DC-Link;Radial Boxed;2µF;5;Vdc;700;27.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848520084K2;Polypropylene;DC-Link;Radial Boxed;2µF;5;Vdc;800;27.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848520094K2;Polypropylene;DC-Link;Radial Boxed;2µF;5;Vdc;900;27.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848620914Y5;Polypropylene;DC-Link;Radial Boxed;20µF;5;Vdc;1100;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848620914Y2;Polypropylene;DC-Link;Radial Boxed;20µF;5;Vdc;1100;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
MKP1848 DC-Link;Enlarge;MKP1848 - AEC-Q200 DC-Link;MKP1848620924Y5;Polypropylene;DC-Link;Radial Boxed;20µF;5;Vdc;1200;52.5;image/capacitors\28164.png;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.pdf;Datasheet\capacitors\MKP1848 DC-Link\MKP1848 DC-Link.zip
