Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
PS0055VT15373BL1;Enlarge;3500.0;15000.0;R3500;;;Individual;image\capacitors\22084.png;Datasheet\capacitors\PS0055VT15373BL1\PS0055VT15373BL1.pdf;
