Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
V30KM60;Enlarge;60;30;0.55;240.0;;165;FlatPAK 5 x 6;Single;Yes;image/diodes\98158.png;Datasheet\diodes\V30KM60\V30KM60.pdf;
