Series;Product Image;IT(AV)(A);TC(°C);IT(RMS)(A);VDRM/VRRM(V);ITSMat 50 Hz(A);ITSMat 60 Hz(A);VTMat ITM(V at A);TJ(°C);dV/dt(V/µs);Package;Circuit Configuration;Image path;Datasheet part;3d model part
VS-40TPS12ALHM3;Enlarge;35.0;79.0;55.0;1200;600.0;;1.85 at 110;-40 to +125;500.0;TO-247AD 3L;Single SCR;image/thyristors\96604.png;Datasheet\thyristors\VS-40TPS12ALHM3\VS-40TPS12ALHM3.pdf;
