Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
CWR06;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;2.2 µF;20.0;5000.0;3.81 x 2.54 x 1.6 (D);image/capacitors\40009.png;Datasheet\capacitors\CWR06\CWR06.pdf;Datasheet\capacitors\CWR06\CWR06.zip
CWR06;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;3.3 µF;50.0;2000.0;6.73 x 2.79 x 3.2 (G);image/capacitors\40009.png;Datasheet\capacitors\CWR06\CWR06.pdf;Datasheet\capacitors\CWR06\CWR06.zip
CWR06;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;6.8 µF;10.0;3500.0;5.08 x 2.54 x 1.6 (E);image/capacitors\40009.png;Datasheet\capacitors\CWR06\CWR06.pdf;Datasheet\capacitors\CWR06\CWR06.zip
CWR06;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;0.47 µF;35.0;17000.0;3.81 x 1.27 x 1.6 (B);image/capacitors\40009.png;Datasheet\capacitors\CWR06\CWR06.pdf;Datasheet\capacitors\CWR06\CWR06.zip
CWR06;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;15 µF;4.0;3500.0;5.08 x 2.54 x 1.6 (E);image/capacitors\40009.png;Datasheet\capacitors\CWR06\CWR06.pdf;Datasheet\capacitors\CWR06\CWR06.zip
CWR06;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;0.47 µF;50.0;8000.0;5.08 x 1.27 x 1.6 (C);image/capacitors\40009.png;Datasheet\capacitors\CWR06\CWR06.pdf;Datasheet\capacitors\CWR06\CWR06.zip
CWR06;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;68 µF;6.0;900.0;7.24 x 3.81 x 3.2 (H);image/capacitors\40009.png;Datasheet\capacitors\CWR06\CWR06.pdf;Datasheet\capacitors\CWR06\CWR06.zip
CWR06;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;4.7 µF;25.0;2500.0;5.59 x 3.43 x 2.2 (F);image/capacitors\40009.png;Datasheet\capacitors\CWR06\CWR06.pdf;Datasheet\capacitors\CWR06\CWR06.zip
CWR06;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;33 µF;15.0;900.0;7.24 x 3.81 x 3.2 (H);image/capacitors\40009.png;Datasheet\capacitors\CWR06\CWR06.pdf;Datasheet\capacitors\CWR06\CWR06.zip
CWR06;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;4.7 µF;6.0;5500.0;5.08 x 1.27 x 1.6 (C);image/capacitors\40009.png;Datasheet\capacitors\CWR06\CWR06.pdf;Datasheet\capacitors\CWR06\CWR06.zip
CWR06;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;0.33 µF;25.0;15000.0;2.54 x 1.27 x 1.6 (A);image/capacitors\40009.png;Datasheet\capacitors\CWR06\CWR06.pdf;Datasheet\capacitors\CWR06\CWR06.zip
CWR06;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;2.2 µF;15.0;5500.0;5.08 x 1.27 x 1.6 (C);image/capacitors\40009.png;Datasheet\capacitors\CWR06\CWR06.pdf;Datasheet\capacitors\CWR06\CWR06.zip
CWR06;Enlarge;Tantalum, Solid;Surface Mount;Conformal Coated;6.8 µF;35.0;1300.0;7.24 x 3.81 x 3.2 (H);image/capacitors\40009.png;Datasheet\capacitors\CWR06\CWR06.pdf;Datasheet\capacitors\CWR06\CWR06.zip
