Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-128O032E-LPP3N00000;graphic;128 x 32 dots;33.4 x 14.5 x 1.65;27.68 x 7.80;-;0.176 x 0.176;0.200 x 0.200;1/32;SSD1306BZ;Yes;-;-;-;-;37897;Datasheet/displays/OLED-128O032E-LPP3N00000\OLED-128O032E-LPP3N00000.pdf;
