Part Number;Product Image;IF(AV)(A);VFat IF(V at A);IFSM(A);Rev. Voltage(V);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
KBU8A;Enlarge;8.0;1.0;300;200;150;KBU;In-line;image/diodes\88658.png;Datasheet\diodes\KBU8A\KBU8A.pdf;Datasheet\diodes\KBU8A\KBU8A.zip
KBU8A;Enlarge;8.0;1.0;300;800;150;KBU;In-line;image/diodes\88658.png;Datasheet\diodes\KBU8A\KBU8A.pdf;Datasheet\diodes\KBU8A\KBU8A.zip
KBU8A;Enlarge;8.0;1.0;300;50;150;KBU;In-line;image/diodes\88658.png;Datasheet\diodes\KBU8A\KBU8A.pdf;Datasheet\diodes\KBU8A\KBU8A.zip
KBU8A;Enlarge;8.0;1.0;300;400;150;KBU;In-line;image/diodes\88658.png;Datasheet\diodes\KBU8A\KBU8A.pdf;Datasheet\diodes\KBU8A\KBU8A.zip
KBU8A;Enlarge;8.0;1.0;300;1000;150;KBU;In-line;image/diodes\88658.png;Datasheet\diodes\KBU8A\KBU8A.pdf;Datasheet\diodes\KBU8A\KBU8A.zip
KBU8A;Enlarge;8.0;1.0;300;100;150;KBU;In-line;image/diodes\88658.png;Datasheet\diodes\KBU8A\KBU8A.pdf;Datasheet\diodes\KBU8A\KBU8A.zip
KBU8A;Enlarge;8.0;1.0;300;600;150;KBU;In-line;image/diodes\88658.png;Datasheet\diodes\KBU8A\KBU8A.pdf;Datasheet\diodes\KBU8A\KBU8A.zip
