Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
152 RMH;Enlarge;MAL215236109E3;10.0;400.0;Radial;Ø10x20;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28320.png;Datasheet\capacitors\152 RMH\152 RMH.pdf;
152 RMH;Enlarge;MAL215266229E3;22.0;400.0;Radial;Ø12.5x25;+105 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28320.png;Datasheet\capacitors\152 RMH\152 RMH.pdf;
152 RMH;Enlarge;MAL215237478E3;4.7;450.0;Radial;Ø10x20;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28320.png;Datasheet\capacitors\152 RMH\152 RMH.pdf;
152 RMH;Enlarge;MAL215267109E3;10.0;450.0;Radial;Ø12.5x20;+105 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28320.png;Datasheet\capacitors\152 RMH\152 RMH.pdf;
152 RMH;Enlarge;MAL215296226E3;22.0;400.0;Radial;Ø16x20;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28320.png;Datasheet\capacitors\152 RMH\152 RMH.pdf;
152 RMH;Enlarge;MAL215232479E3;47.0;200.0;Radial;Ø12.5x20;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28320.png;Datasheet\capacitors\152 RMH\152 RMH.pdf;
152 RMH;Enlarge;MAL215262479E3;47.0;200.0;Radial;Ø12.5x20;+105 °C;3000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28320.png;Datasheet\capacitors\152 RMH\152 RMH.pdf;
152 RMH;Enlarge;MAL215237109E3;10.0;450.0;Radial;Ø12.5x20;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28320.png;Datasheet\capacitors\152 RMH\152 RMH.pdf;
152 RMH;Enlarge;MAL215296225E3;22.0;400.0;Radial;Ø16x20;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28320.png;Datasheet\capacitors\152 RMH\152 RMH.pdf;
152 RMH;Enlarge;MAL215252479E3;47.0;200.0;Radial;Ø12.5x20;+105 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28320.png;Datasheet\capacitors\152 RMH\152 RMH.pdf;
152 RMH;Enlarge;MAL215257109E3;10.0;450.0;Radial;Ø12.5x20;+105 °C;3000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors\28320.png;Datasheet\capacitors\152 RMH\152 RMH.pdf;
152 RMH;Enlarge;MAL215296223E3;22.0;400.0;Radial;Ø16x20;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28320.png;Datasheet\capacitors\152 RMH\152 RMH.pdf;
152 RMH;Enlarge;MAL215233479E3;47.0;250.0;Radial;Ø12.5x25;+105 °C;3000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28320.png;Datasheet\capacitors\152 RMH\152 RMH.pdf;
152 RMH;Enlarge;MAL215232101E3;100.0;200.0;Radial;Ø16x20;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors\28320.png;Datasheet\capacitors\152 RMH\152 RMH.pdf;
